"Date","Ptot","Evap","Discharge","Temp"
1994-07-01,26.5847351973173,117.049226689083,15.6603661016949,17.7633853225806
1994-08-01,75.6885803157909,90.8909528366947,12.6612610169492,15.7590333870968
1994-09-01,90.3515930804096,54.6089986666148,10.450006779661,12.434474
1994-10-01,90.7305843902371,30.7345750660226,9.15195661016949,9.82190387096774
1994-11-01,65.3080174757743,17.743358745082,10.1307661016949,9.89866733333333
1994-12-01,119.620321543068,9.71231127591702,14.7729355932203,5.95744451612903
1995-01-01,161.205231376972,10.188457488826,39.5038372881356,4.47897387096774
1995-02-01,87.3686170728143,17.4095367089512,67.1694101694915,6.28791875
1995-03-01,53.1442889860097,28.3039103132527,72.8073762711864,5.04607403225806
1995-04-01,22.8547350515992,51.678287722501,43.3288677966102,8.4977575
1995-05-01,46.3912791331786,79.1992596547384,26.684420338983,11.1162448387097
1995-06-01,19.4307825700479,97.5271504937623,17.0691254237288,13.8371691666667
1995-07-01,25.7117571244399,118.923031693294,12.8897084745763,18.1424291935484
1995-08-01,5.02375028737652,105.93231005388,9.19442440677966,19.1879264516129
1995-09-01,112.819507683884,57.2859292611804,8.35326915254237,13.1683971666667
1995-10-01,60.6153608078082,37.193536781526,6.95095322033898,12.7007474193548
1995-11-01,119.216729441899,14.5405082755087,6.55087728813559,7.26003516666667
1995-12-01,103.364775132735,6.13481926961525,8.59021016949153,1.90218451612903
1996-01-01,49.5248241515211,9.25447701445312,16.8260338983051,4.09570112903226
1996-02-01,69.0552762115517,11.6982836263145,23.9137627118644,2.03589413793103
1996-03-01,58.374412387028,26.0676302205693,29.2383457627119,4.23209064516129
1996-04-01,49.9316113217118,51.4299618198215,25.9697898305085,8.0984905
1996-05-01,45.0319546385552,68.0714734977062,21.7669423728814,8.69831096774194
1996-06-01,21.0192204884354,99.3756409271619,16.3281355932203,14.1890873333333
1996-07-01,40.8746202105447,109.990485243442,12.1604338983051,16.4863790322581
1996-08-01,67.131797251937,91.8587678432996,9.45391728813559,16.1656164516129
1996-09-01,23.1657589180438,56.6969650408408,6.92605830508475,13.2533895
1996-10-01,69.9043947460892,32.958925639276,5.70445016949153,11.195834516129
1996-11-01,114.287187990529,12.7044640490582,6.00201762711864,5.46035733333333
1996-12-01,25.6720083389554,6.47126036306723,5.56240271186441,2.33451725806452
1997-01-01,9.76700918201032,7.23128302370367,4.85070101694915,1.59228741935484
1997-02-01,86.6793189812038,17.5790887693417,6.07787389830508,6.13108625
1997-03-01,16.4584914823341,35.5673487242495,8.45343457627119,7.81343822580645
1997-04-01,20.1270179480325,51.9670226552236,9.48056949152542,8.47492433333333
1997-05-01,58.7239712724833,79.6120198314865,9.5631620338983,11.16562
1997-06-01,104.539257016123,97.7483159707402,7.48429016949153,13.8950841666667
1997-07-01,55.4557762390782,109.558693994317,6.04302101694915,16.3085408064516
1997-08-01,129.537333318334,102.97286102949,5.56591728813559,18.5814356451613
1997-09-01,12.4068653717612,59.0102586950958,5.09086372881356,13.8670166666667
1997-10-01,51.6467959206217,32.0441974836623,4.59794440677966,9.93561693548387
1997-11-01,117.87586190123,15.54015621019,5.19249355932203,8.1022975
1997-12-01,88.0947276518234,9.12601814035799,7.68725694915254,5.40353451612903
1998-01-01,103.588465217245,9.94178607626812,37.160786440678,4.66543064516129
1998-02-01,12.9603863198582,18.0443305282465,32.2725966101695,6.44801089285714
1998-03-01,71.3095559272717,34.8044495746633,28.0902508474576,7.42306951612903
1998-04-01,138.195469528238,47.1745488499141,32.7236338983051,7.20339283333333
1998-05-01,36.1913244279952,88.3139797696276,36.8122576271186,12.9267811290323
1998-06-01,154.330979543316,97.4957295018447,27.8910915254237,13.8362538333333
1998-07-01,48.0427957627784,103.403186188271,20.5251254237288,15.1012520967742
1998-08-01,28.9972547584962,90.1534753725451,15.5461423728814,15.6034033870968
1998-09-01,107.876298621679,61.4835291652568,12.6378305084746,14.601539
1998-10-01,145.808716404257,31.6064161362707,12.5206779661017,10.2250622580645
1998-11-01,68.5027921084117,12.8685691376788,27.6626440677966,5.70014333333333
1998-12-01,79.7472994452061,9.07784847486405,35.2043389830508,5.36397
1999-01-01,120.472147302117,10.9872150440561,67.9865491525424,5.42472112903226
1999-02-01,45.5275014161943,15.2157353105372,58.9072271186441,4.69702303571429
1999-03-01,40.5806340572193,33.013272617155,47.8538847457627,6.74966048387097
1999-04-01,76.0045615175225,53.0875212563826,35.3888542372881,8.82038516666667
